FOTOTREE NAME                                      | LATITUDE     | LONGITUDE    | LOCATION NAME
UNESA 5K Run 2025                                  | -7.5874376   | 111.43796    | 
UNESA MEDIC RUN 2025                               | -7.302137    | 112.67332    | 
Unesa Run Fest 5K : Glow in The Dark 2025          | -7.3004136   | 112.67268    | 
UNG Half Marathon 2025                             | 0.55651534   | 123.06357    | 
UngaRun 10K 2024                                   | -7.1349206   | 110.409775   | 
Unhan Belanegarun 2025                             | -6.9948263   | 110.43256    | 
Unigal Run 2024                                    | -7.3125134   | 108.354546   | 
Unikal Runniversary 2025                           | -6.8945837   | 109.659874   | 
Unipma Fun Run 5K 2025                             | -7.63639     | 111.542305   | 
UNIROW Run 5K 2026                                 | -6.9060383   | 112.08043    | 
Unisa Charity Fun Run 2025                         | -7.76792     | 110.33386    | 
Universal BPR Fun Run 2026                         | -6.275903    | 106.71969    | 
Universitas Hasanuddin                             | -5.14059     | 119.48912    | 
Universitas Lampung                                | -5.3642607   | 105.24265    | 
Universitas Negeri Padang                          | -0.8976048   | 100.34734    | 
UNIVERSITAS SAM RATULANGI MANADO                   | 1.4597569    | 124.82906    | 
Uniwara Color Run 2026                             | -7.668755    | 112.9028     | 
UNNES Run 6k 2025                                  | -7.0505185   | 110.392334   | 
UNPAD DUATHLON 2024                                | -6.9324      | 107.77193    | 
Unpak Running Festival 2025                        | -6.599185    | 106.812416   | 
UNRIYO Fun Walk & Run 2026                         | -7.746203    | 110.43372    | 
UNS ULTRA 2024                                     | -7.561406    | 110.85658    | 
Unsil Tasik Half Marathon 2025                     | -7.3812337   | 108.251366   | 
UNW Fun Run 2025                                   | -7.150831    | 110.40866    | 
Unwiku Edu Run 2026                                | -7.4000273   | 109.217026   | 
UNY 2025 FUN RUN 5K                                | -7.854436    | 110.16403    | 
UPI Half Marathon 2023                             | -6.8608375   | 107.59437    | 
Upmost Race 2025                                   | -6.908102    | 107.624306   | 
Upstream Runners                                   | -6.210585    | 106.90069    | 
UPY Fun Run 5K 2025                                | -7.8060784   | 110.34096    | 
Uro Care 2024                                      | -8.796068    | 115.22689    | 
USC CUP 2 Malang se JAWA BALI                      | -7.918481    | 112.65506    | 
Valentine Yosef Night Run 2026                     | -7.5508375   | 110.79697    | 
Varash Run 2024                                    | -8.724792    | 115.16935    | 
Vertical Run Bekasi 2023                           | -6.248919    | 106.96054    | 
Vesak 5K 2025                                      | -7.2598023   | 112.80994    | 
Vet Fun Run 2025                                   | -7.7672276   | 110.38487    | 
Victoria Run 2023                                  | -6.284392    | 106.638016   | 
Victory Kids Dash 2025                             | -0.963563    | 119.91756    | 
VOTCHA 2025                                        | -6.772682    | 107.63614    | 
Waduk Bendo Trail Run 2025                         | -7.9325576   | 111.58248    | 
Waduk kota Lhokseumawe                             | 5.1671143    | 97.145546    | 
WADUK MANGGAR SPORT FESTIVAL                       | -1.1503172   | 116.893005   | 
Waduk Tandon                                       | -7.8009815   | 110.900024   | 
WAIKI Indramayu                                    | -6.3338456   | 108.32708    | 
Wakatobi                                           | -5.6704664   | 123.793945   | 
Wakatobi Half Marathon 2025                        | -5.3211203   | 123.533005   | 
Wakpas Charity Fun Run 2025                        | -7.3315673   | 111.061646   | 
Walk in Harmony 2024                               | -6.2634983   | 106.61931    | 
Waqf Run 2024                                      | -6.17182     | 106.83328    | 
Waqf Run 2025                                      | -6.2198577   | 106.80332    | 
Wardah Glowlympic Cirebon 2025                     | -6.7116823   | 108.56097    | 
Wardah GlowLympic Fun Run 5K, Aceh Besar           | 5.3072906    | 95.59698     | 
Wardah Glowlympic Fun Women Run 2024               | -6.593092    | 106.79525    | 
Wardah Glowlympic Jogja 2024                       | -7.8000073   | 110.35362    | 
Wardah Glowlympic Solo 2025                        | -7.5522823   | 110.80733    | 
Waroeng Steak 5K Fun Run 2025                      | -6.3057647   | 106.67764    | 
Waru Turi Fun Run Kediri 2026                      | -7.7640057   | 112.02431    | 
Wastu Fun Run 6K 2026                              | -6.508702    | 107.45639    | 
Wasuponda Berlari 2024                             | -2.5886123   | 121.278625   | 
Waterboom Jogja Color Water Run 2026               | -7.7482657   | 110.41892    | 
Way Kanan                                          | -4.496369    | 104.56553    | 
WD Fun Run Series I 2025                           | -7.5555506   | 112.45905    | 
We Run Ponorogo 2025                               | -7.871973    | 111.46851    | 
Wedding Andre & Nensya                             | -6.9823556   | 110.35204    | 
Wedding Andree & Melinda                           | -6.19864     | 106.83717    | 
Wedding Christian & Amel                           | -6.16559     | 106.83173    | 
Wedding Cynthia & Nicholas                         | -6.9837465   | 110.42214    | 
Wedding Daniel & Putri                             | -6.8964      | 107.5909     | 
Wedding Enrico & Linda                             | -6.1471906   | 106.83617    | 
Wedding Farhan dan Diana                           | -6.886377    | 107.538086   | 
Wedding Max & Fanny                                | -6.1583533   | 106.83863    | 
Wedding Niko & Suvi                                | -6.222694    | 106.83295    | 
Wedding Raka & Adinda                              | -6.2542048   | 106.79877    | 
Wedding Raniah & Giyan                             | -6.824949    | 107.554665   | 
Wedding Renardi & Sheila                           | -6.149492    | 106.90296    | 
Wedding Ricky & Riscel                             | -6.155246    | 106.84196    | 
Wedding Surya & Dhita                              | -6.226386    | 106.847084   | 
Wedding Wanda & Fuad                               | -7.0691414   | 110.50026    | 
Wellness Weekend Family Fun Run & Fun Walk 2025    | -7.3213253   | 112.67815    | 
West Market Run 2025                               | -7.2883716   | 112.67836    | 
Westin Vertical Run 2024                           | -7.2891164   | 112.675934   | 
Whorkshop & Battle Cupping 2024                    | -7.413837    | 109.27292    | 
Wibawa Fun Run 2025                                | -6.3112297   | 107.1828     | 
Wildu Run 2024 5K Run                              | -6.91209     | 107.61612    | 
Wildu Run 2025                                     | -6.949966    | 107.6313     | 
Wilis Run 2024                                     | -7.8222227   | 111.93459    | 
Wingko Fun Run 2026                                | -7.102735    | 112.17183    | 
Wirayudha Trail Run 2025                           | -7.808537    | 111.96204    | 
Wirogomo Sky Trail 2025                            | -7.3191643   | 110.38523    | 
Wisuda ITN MALANG Sep 2024                         | -7.942064    | 112.64867    | 
Wisuda UMMI Maret 2023                             | -6.894457    | 106.9383     | 
WKP Ubud Fun Run 2025                              | -8.536204    | 115.27499    | 
Woles Walk Charity bersama ILUNI FISIP UI 2026     | -6.362671    | 106.82896    | 
Women SunSweet Party 2026                          | -6.0821095   | 106.7223     | 
Women's Tennis Championship 2025                   | -7.7767086   | 110.38395    | 
Womens 10K 2023                                    | -6.2723885   | 106.80465    | 
Womens Day Run 10K 2024                            | -6.2100863   | 106.8001     | 
Womens Day Run 2023                                | -6.208364    | 106.80139    | 
Womensday Run 2025                                 | -6.2090707   | 106.79966    | 
Wonderful sanur                                    | -8.704999    | 115.25918    | 
Wonderland Fun Run 2025                            | -0.56147724  | 117.159996   | 
Wondr Run Lombok 2024                              | -8.578959    | 116.09149    | 
Wonogiri                                           | -7.8846483   | 111.04604    | 
Wonogiri kota                                      | -7.813847    | 110.925934   | 
Wonogiri Youth Fun Run 2025                        | -7.777566    | 110.90244    | 
Wonorejo Run Challenge 2025                        | -8.017438    | 111.806915   | 
wonosalam selasar fun run 2025                     | -7.716366    | 112.36599    | 
Wonosobo Bhayangkara Fun Run 2025                  | -7.366842    | 109.8986     | 
